time,input,output,dexa,dexb,dexc,token0,token1,token2 
1650267038532,5,4.781036805529574,spooky,spirit,spirit,FTM,SPIRIT,LQDR
1650267038796,5,4.941887342801113,spooky,spirit,spirit,FTM,LQDR,SPIRIT
1650267044171,5,4.774546640728977,spooky,spirit,spirit,FTM,SPIRIT,LQDR
1650267044511,5,4.977969418350106,spooky,spirit,spirit,LQDR,FTM,SPIRIT
1650267044813,5,4.879505345403269,spooky,spirit,spirit,SPIRIT,FTM,LQDR
1650267045189,5,4.931375115784976,spooky,spirit,spirit,FTM,LQDR,SPIRIT
1650267045531,5,4.793929655346593,spooky,spirit,spirit,FTM,SPIRIT,LQDR
1650267046143,5,4.935559878038552,spooky,solid,solid,LQDR,FTM,SPIRIT
1650267046497,5,4.887964760116298,spooky,solid,solid,SPIRIT,FTM,LQDR
1650267046786,5,4.882177090239523,spirit,spooky,spooky,LQDR,SPIRIT,FTM
1650267047101,5,4.780727495018156,spirit,spooky,spooky,SPIRIT,LQDR,FTM
1650267047443,5,4.773305696209022,spirit,spooky,spooky,LQDR,FTM,SPIRIT
1650267047764,5,4.879151531345081,spirit,spooky,spooky,LQDR,SPIRIT,FTM
1650267048123,5,4.941887134642482,spirit,spooky,spooky,SPIRIT,FTM,LQDR
1650267048424,5,4.977970663663153,spirit,spooky,spooky,SPIRIT,LQDR,FTM
1650267048750,5,4.887610393144626,spirit,spooky,spooky,LQDR,SPIRIT,FTM
1650267049055,5,4.935914390536321,spirit,spooky,spooky,SPIRIT,LQDR,FTM
1650267049358,5,4.881221550199675,spirit,spirit,spirit,FTM,LQDR,SPIRIT
1650267049671,5,4.977972063516609,spirit,spirit,spirit,FTM,SPIRIT,LQDR
1650267050029,5,4.941885034470892,spirit,spirit,spirit,LQDR,SPIRIT,FTM
1650267050414,5,4.7744136456517845,spirit,spirit,spirit,SPIRIT,LQDR,FTM
1650267050668,5,4.938825453906435,spirit,spirit,spirit,FTM,LQDR,SPIRIT
1650267050980,5,4.9712172504106436,spirit,spirit,spirit,FTM,SPIRIT,LQDR
1650267051292,5,4.971215856406326,spirit,spirit,spirit,LQDR,FTM,SPIRIT
1650267051647,5,4.93882329380272,spirit,spirit,spirit,LQDR,SPIRIT,FTM
1650267051970,5,4.938825294752812,spirit,spirit,spirit,SPIRIT,FTM,LQDR
1650267052256,5,4.971216319920626,spirit,spirit,spirit,SPIRIT,LQDR,FTM
1650267052571,5,4.928344613117419,spirit,spirit,spirit,FTM,LQDR,SPIRIT
1650267052874,5,4.991396112399344,spirit,spirit,spirit,FTM,SPIRIT,LQDR
1650267053178,5,4.9473848259589,spirit,spirit,spirit,LQDR,SPIRIT,FTM
1650267053766,5,4.929272020068936,spirit,spirit,spirit,SPIRIT,LQDR,FTM
1650267054081,5,4.930762003111691,spirit,solid,solid,LQDR,SPIRIT,FTM
1650267054361,5,4.793274724162974,spirit,solid,solid,SPIRIT,LQDR,FTM
1650267054786,5,4.92891922646188,spirit,solid,solid,LQDR,FTM,SPIRIT
1650267055041,5,4.92770700126735,spirit,solid,solid,LQDR,SPIRIT,FTM
1650267055349,5,4.947386773074458,spirit,solid,solid,SPIRIT,FTM,LQDR
1650267055674,5,4.991394719415331,spirit,solid,solid,SPIRIT,LQDR,FTM
1650267055978,5,4.936249408324638,spirit,solid,solid,LQDR,SPIRIT,FTM
1650267056228,5,4.949115463439931,spirit,solid,solid,SPIRIT,LQDR,FTM
